,pattern,sup
377,"['kim', 'artist', 'peter']",3.443953925121791e-06
378,"['kim', 'artist', 'sound']",4.750281276030057e-07
379,"['kim', 'artist', 'pm']",4.750281276030057e-07
380,"['kim', 'artist', 'collection']",8.3129922330526e-07
381,"['kim', 'artist', 'motif']",4.750281276030057e-07
382,"['kim', 'artist', 'inspired']",4.750281276030057e-07
383,"['kim', 'artist', 'embroidered']",4.750281276030057e-07
384,"['kim', 'artist', 'go']",5.937851595037572e-07
385,"['kim', 'artist', 'kenny']",8.3129922330526e-07
386,"['kim', 'artist', 'scharf']",8.3129922330526e-07
387,"['kim', 'artist', 'live']",4.750281276030057e-07
388,"['kim', 'artist', 'conceived']",4.750281276030057e-07
389,"['kim', 'artist', 'doig']",3.443953925121791e-06
390,"['kim', 'artist', 'ceremonial']",4.750281276030057e-07
391,"['kim', 'artist', 'collaborator']",4.750281276030057e-07
392,"['kim', 'artist', 'paintings']",4.750281276030057e-07
393,"['kim', 'artist', 'speaker']",4.750281276030057e-07
394,"['kim', 'artist', 'girl']",4.750281276030057e-07
395,"['kim', 'artist', 'watch']",4.750281276030057e-07
396,"['kim', 'artist', 'dior']",7.125421914045085e-07
397,"['kim', 'artist', 'referencing']",4.750281276030057e-07
398,"['kim', 'artist', 'twitter']",4.750281276030057e-07
399,"['kim', 'today']",1.970876082574077e-05
400,"['kim', 'prints']",1.1262149043280438e-05
401,"['kim', 'peter']",0.00012106810221526472
402,"['kim', 'peter', 'go']",5.937851595037572e-07
403,"['kim', 'peter', 'website']",4.750281276030057e-07
404,"['kim', 'peter', 'new']",4.750281276030057e-07
405,"['kim', 'peter', 'show']",5.937851595037572e-07
406,"['kim', 'peter', 'cet']",9.500562552060114e-07
407,"['kim', 'peter', 'today']",4.750281276030057e-07
408,"['kim', 'peter', 'unveiled']",4.750281276030057e-07
409,"['kim', 'peter', 'sound']",4.750281276030057e-07
410,"['kim', 'peter', 'live']",7.125421914045085e-07
411,"['kim', 'peter', 'doig']",5.106552371732311e-06
412,"['kim', 'peter', 'archival']",5.937851595037572e-07
413,"['kim', 'peter', 'pm']",9.500562552060114e-07
414,"['kim', 'peter', 'ceremonial']",4.750281276030057e-07
415,"['kim', 'peter', 'paintings']",4.750281276030057e-07
416,"['kim', 'peter', 'speaker']",4.750281276030057e-07
417,"['kim', 'peter', 'girl']",4.750281276030057e-07
418,"['kim', 'peter', 'diorsavoirfaire']",4.750281276030057e-07
419,"['kim', 'peter', 'collection']",5.937851595037572e-07
420,"['kim', 'peter', 'watch']",9.500562552060114e-07
421,"['kim', 'peter', 'dior']",4.750281276030057e-07
422,"['kim', 'peter', 'referencing']",4.750281276030057e-07
423,"['kim', 'peter', 'motif']",4.750281276030057e-07
424,"['kim', 'peter', 'coat']",4.750281276030057e-07
425,"['kim', 'peter', 'twitter']",9.500562552060114e-07
426,"['kim', 'peter', 'embroidered']",4.750281276030057e-07
427,"['kim', 'highlight']",1.4077686304100548e-05
428,"['kim', 'highlight', 'doig']",4.750281276030057e-07
429,"['kim', 'highlight', 'artist']",5.937851595037572e-07
430,"['kim', 'highlight', 'peter']",4.750281276030057e-07
431,"['kim', 'motifs']",2.8155372608201096e-05
432,"['kim', 'motifs', 'lion']",4.750281276030057e-07
433,"['kim', 'motifs', 'collaborative']",4.750281276030057e-07
434,"['kim', 'graphic']",1.4077686304100548e-05
435,"['kim', 'soft']",1.1262149043280438e-05
436,"['kim', 'sportswear']",1.1262149043280438e-05
437,"['kim', 'iconic']",1.970876082574077e-05
438,"['kim', 'iconic', 'leather']",5.937851595037572e-07
439,"['kim', 'iconic', 'motif']",5.937851595037572e-07
440,"['kim', 'seen']",1.1262149043280438e-05
441,"['kim', 'seen', 'motif']",4.750281276030057e-07
442,"['kim', 'bag']",1.1262149043280438e-05
443,"['kim', 'featuring']",2.5339835347380988e-05
444,"['kim', 'motif']",5.0679670694761977e-05
445,"['kim', 'motif', 'leather']",5.937851595037572e-07
446,"['kim', 'motif', 'diorsavoirfaire']",4.750281276030057e-07
447,"['kim', 'motif', 'logo']",4.750281276030057e-07
448,"['kim', 'motif', 'example']",4.750281276030057e-07
449,"['kim', 'motif', 'light']",4.750281276030057e-07
450,"['kim', 'precision']",1.1262149043280438e-05
451,"['kim', 'boasts']",1.1262149043280438e-05
452,"['kim', 'light']",1.6893223564920658e-05
453,"['kim', 'winter']",1.1262149043280438e-05
454,"['kim', 'go']",1.4077686304100548e-05
455,"['kim', 'go', 'show']",5.937851595037572e-07
456,"['kim', 'jacket']",1.970876082574077e-05
457,"['kim', 'work']",1.4077686304100548e-05
458,"['kim', 'live']",2.8155372608201096e-05
459,"['kim', 'live', 'website']",4.750281276030057e-07
460,"['kim', 'live', 'pm']",1.0688132871067629e-06
461,"['kim', 'live', 'twitter']",8.3129922330526e-07
462,"['kim', 'live', 'cet']",1.0688132871067629e-06
463,"['kim', 'conceived']",1.1262149043280438e-05
464,"['kim', 'high']",1.6893223564920658e-05
465,"['kim', 'collaborator']",1.1262149043280438e-05
466,"['kim', 'collaborator', 'peter']",4.750281276030057e-07
467,"['kim', 'collaborator', 'doig']",4.750281276030057e-07
468,"['kim', 'highly']",1.1262149043280438e-05
469,"['kim', 'collaboration']",9.291272960706362e-05
470,"['kim', 'collaboration', 'diorsaddle']",4.750281276030057e-07
471,"['kim', 'collaboration', 'new']",4.750281276030057e-07
472,"['kim', 'collaboration', 'cet']",7.125421914045085e-07
473,"['kim', 'collaboration', 'artist']",2.3751406380150287e-06
474,"['kim', 'collaboration', 'today']",4.750281276030057e-07
475,"['kim', 'collaboration', 'unveiled']",4.750281276030057e-07
476,"['kim', 'collaboration', 'peter']",3.443953925121791e-06
477,"['kim', 'collaboration', 'live']",4.750281276030057e-07
478,"['kim', 'collaboration', 'doig']",3.443953925121791e-06
479,"['kim', 'collaboration', 'archival']",5.937851595037572e-07
480,"['kim', 'collaboration', 'pm']",7.125421914045085e-07
481,"['kim', 'collaboration', 'collection']",7.125421914045085e-07
482,"['kim', 'collaboration', 'watch']",7.125421914045085e-07
