,pattern,sup
225,"['getting', 'signing', 'point']",1.4464330901358071e-06
226,"['getting', 'signing', 'account']",1.4464330901358071e-06
227,"['getting', 'signing', 'give']",1.4464330901358071e-06
228,"['getting', 'signing', 'right']",1.4464330901358071e-06
229,"['getting', 'google']",3.252042838129171e-05
230,"['getting', 'google', 'try']",1.6028042350153539e-06
231,"['getting', 'google', 'without']",1.6028042350153539e-06
232,"['getting', 'google', 'also']",1.6028042350153539e-06
233,"['getting', 'google', 'direction']",1.6028042350153539e-06
234,"['getting', 'google', 'address']",1.6028042350153539e-06
235,"['getting', 'google', 'exact']",1.6028042350153539e-06
236,"['getting', 'google', 'us']",1.6028042350153539e-06
237,"['getting', 'google', 'guide']",1.6028042350153539e-06
238,"['getting', 'google', 'may']",1.6028042350153539e-06
239,"['getting', 'google', 'help']",1.6028042350153539e-06
240,"['getting', 'google', 'amp']",1.6028042350153539e-06
241,"['getting', 'google', 'revealing']",1.6028042350153539e-06
242,"['getting', 'google', 'email']",1.6028042350153539e-06
243,"['getting', 'google', 'wording']",1.6028042350153539e-06
244,"['getting', 'google', 'point']",1.6028042350153539e-06
245,"['getting', 'google', 'account']",1.6028042350153539e-06
246,"['getting', 'google', 'give']",1.6028042350153539e-06
247,"['getting', 'google', 'right']",1.6028042350153539e-06
248,"['getting', 'address']",9.597492278381212e-05
249,"['getting', 'address', 'try']",4.730227132606288e-06
250,"['getting', 'address', 'also']",4.691134346386402e-06
251,"['getting', 'address', 'direction']",4.730227132606288e-06
252,"['getting', 'address', 'exact']",4.730227132606288e-06
253,"['getting', 'address', 'us']",4.730227132606288e-06
254,"['getting', 'address', 'guide']",4.691134346386402e-06
255,"['getting', 'address', 'may']",4.691134346386402e-06
256,"['getting', 'address', 'help']",4.691134346386402e-06
257,"['getting', 'address', 'amp']",4.730227132606288e-06
258,"['getting', 'address', 'wording']",4.730227132606288e-06
259,"['getting', 'address', 'point']",4.730227132606288e-06
260,"['getting', 'address', 'give']",4.730227132606288e-06
261,"['getting', 'address', 'right']",4.730227132606288e-06
262,"['getting', 'amp']",9.994082868396965e-05
263,"['getting', 'amp', 'also']",4.691134346386402e-06
264,"['getting', 'amp', 'may']",4.691134346386402e-06
265,"['getting', 'amp', 'help']",4.730227132606288e-06
266,"['getting', 'amp', 'point']",4.730227132606288e-06
267,"['getting', 'amp', 'right']",4.730227132606288e-06
268,"['getting', 'amp', 'try']",4.730227132606288e-06
269,"['getting', 'amp', 'direction']",4.730227132606288e-06
270,"['getting', 'amp', 'guide']",4.691134346386402e-06
271,"['getting', 'give']",9.597492278381212e-05
272,"['getting', 'give', 'try']",4.730227132606288e-06
273,"['getting', 'give', 'also']",4.691134346386402e-06
274,"['getting', 'give', 'direction']",4.730227132606288e-06
275,"['getting', 'give', 'exact']",4.730227132606288e-06
276,"['getting', 'give', 'us']",4.730227132606288e-06
277,"['getting', 'give', 'guide']",4.691134346386402e-06
278,"['getting', 'give', 'may']",4.691134346386402e-06
279,"['getting', 'give', 'help']",4.691134346386402e-06
280,"['getting', 'give', 'amp']",4.730227132606288e-06
281,"['getting', 'give', 'wording']",4.730227132606288e-06
282,"['getting', 'give', 'point']",4.730227132606288e-06
283,"['getting', 'give', 'right']",4.730227132606288e-06
284,"['getting', 'try']",9.676810396384363e-05
285,"['getting', 'try', 'without']",1.4464330901358071e-06
286,"['getting', 'try', 'also']",4.691134346386402e-06
287,"['getting', 'try', 'exact']",1.4464330901358071e-06
288,"['getting', 'try', 'us']",1.6028042350153539e-06
289,"['getting', 'try', 'may']",4.691134346386402e-06
290,"['getting', 'try', 'help']",4.691134346386402e-06
291,"['getting', 'try', 'revealing']",1.4464330901358071e-06
292,"['getting', 'try', 'email']",1.4464330901358071e-06
293,"['getting', 'try', 'wording']",1.4464330901358071e-06
294,"['getting', 'try', 'point']",4.730227132606288e-06
295,"['getting', 'try', 'account']",1.4464330901358071e-06
296,"['getting', 'try', 'right']",4.730227132606288e-06
297,"['getting', 'try', 'signing']",1.4464330901358071e-06
298,"['getting', 'try', 'google']",1.4464330901358071e-06
299,"['getting', 'try', 'try']",1.4464330901358071e-06
300,"['getting', 'try', 'direction']",4.730227132606288e-06
301,"['getting', 'try', 'address']",1.4464330901358071e-06
302,"['getting', 'try', 'guide']",4.691134346386402e-06
303,"['getting', 'try', 'amp']",1.4464330901358071e-06
304,"['getting', 'try', 'give']",1.4464330901358071e-06
305,"['getting', 'message']",9.597492278381212e-05
306,"['getting', 'message', 'google']",1.6028042350153539e-06
307,"['getting', 'message', 'try']",4.730227132606288e-06
308,"['getting', 'message', 'without']",4.730227132606288e-06
309,"['getting', 'message', 'also']",4.691134346386402e-06
310,"['getting', 'message', 'direction']",4.730227132606288e-06
311,"['getting', 'message', 'address']",4.730227132606288e-06
312,"['getting', 'message', 'exact']",4.730227132606288e-06
