,pattern,sup
342,"['us', 'able']",0.00011255913751560878
343,"['us', 'able', 'help']",1.6844805160349911e-06
344,"['us', 'able', 'assist']",3.7432900356333136e-06
345,"['us', 'using']",0.00043440792134930267
346,"['us', 'using', 'regards']",2.1523917704891555e-06
347,"['us', 'using', 'page']",3.088214279397484e-06
348,"['us', 'using', 'doritosdewdrop']",1.8248538923712404e-05
349,"['us', 'using', 'code']",1.8248538923712404e-05
350,"['us', 'using', 'us']",3.088214279397484e-06
351,"['us', 'using', 'contact']",3.088214279397484e-06
352,"['us', 'using', 'get']",1.8248538923712404e-05
353,"['us', 'using', 'free']",1.8248538923712404e-05
354,"['us', 'rs']",0.0003341599394994636
355,"['us', 'free']",0.0003570235143073216
356,"['us', 'free', 'code']",1.8248538923712404e-05
357,"['us', 'plenty']",2.2863574807858034e-05
358,"['us', 'plenty', 'santa']",1.216569261580827e-06
359,"['us', 'plenty', 'cadbury']",1.216569261580827e-06
360,"['us', 'plenty', 'time']",1.216569261580827e-06
361,"['us', 'plenty', 'become']",1.216569261580827e-06
362,"['us', 'plenty', 'secret']",1.216569261580827e-06
363,"['us', 'still']",0.00014245765841819236
364,"['us', 'still', 'santa']",1.216569261580827e-06
365,"['us', 'still', 'plenty']",1.216569261580827e-06
366,"['us', 'still', 'time']",1.216569261580827e-06
367,"['us', 'still', 'unable']",5.053441548104974e-06
368,"['us', 'still', 'enter']",4.211201290087478e-06
369,"['us', 'still', 'cadbury']",1.216569261580827e-06
370,"['us', 'still', 'become']",1.216569261580827e-06
371,"['us', 'still', 'secret']",1.216569261580827e-06
372,"['us', 'looking']",2.4622311331539422e-05
373,"['us', 'let']",2.9898520902583584e-05
374,"['us', 'let', 'us']",1.4037337633624926e-06
375,"['us', 'let', 'know']",1.3101515124716598e-06
376,"['us', 'use']",1.934610176049526e-05
377,"['us', 'santa']",2.2863574807858034e-05
378,"['us', 'jn']",0.00021808332893649202
379,"['us', 'know']",0.0005047573822965581
380,"['us', 'know', 'please']",2.1804664457564054e-05
381,"['us', 'know', 'batch']",3.556125533851648e-06
382,"['us', 'know', 'us']",1.4037337633624926e-06
383,"['us', 'know', 'unfortunately']",3.556125533851648e-06
384,"['us', 'know', 'dm']",2.6203030249433195e-06
385,"['us', 'know', 'ag']",1.122987010689994e-06
386,"['us', 'know', 'help']",1.6844805160349911e-06
387,"['us', 'know', 'make']",2.077525969776489e-05
388,"['us', 'know', 'thank']",2.0868841948655723e-05
389,"['us', 'know', 'small']",3.556125533851648e-06
