,pattern,sup
335,"['hey', 'que', 'la']",4.4630789561810447e-07
336,"['hey', 'que', 'pr']",8.926157912362089e-07
337,"['hey', 'que', 'ne']",7.438464926968407e-07
338,"['hey', 'que', 'allons']",5.206925448877886e-07
339,"['hey', 'que', 'regarder']",5.206925448877886e-07
340,"['hey', 'que', 'ensemble']",4.4630789561810447e-07
341,"['hey', 'que', 'num']",5.206925448877886e-07
342,"['hey', 'que', 'ro']",5.206925448877886e-07
343,"['hey', 'que', 'ta']",6.694618434271567e-07
344,"['hey', 'que', 'commande']",4.4630789561810447e-07
345,"['hey', 'que', 'nom']",9.670004405058929e-07
346,"['hey', 'que', 'voir']",5.950771941574726e-07
347,"['hey', 'que', 'se']",5.206925448877886e-07
348,"['hey', 'que', 'de']",1.2645390375846293e-06
349,"['hey', 'que', 'qu']",5.950771941574726e-07
350,"['hey', 'que', 'le']",5.950771941574726e-07
351,"['hey', 'que', 'pour']",8.926157912362089e-07
352,"['hey', 'que', 'nous']",1.0413850897755772e-06
353,"['hey', 'que', 'peut']",4.4630789561810447e-07
354,"['hey', 'que', 'viens']",5.950771941574726e-07
355,"['hey', 'que', 'et']",1.4133083361239974e-06
356,"['hey', 'que', 'une']",4.4630789561810447e-07
357,"['hey', 'que', 'ce']",4.4630789561810447e-07
358,"['hey', 'que', 'soit']",4.4630789561810447e-07
359,"['hey', 'que', 'va']",6.694618434271567e-07
360,"['hey', 'que', 'toi']",5.950771941574726e-07
361,"['hey', 'le']",4.573232699630076e-05
362,"['hey', 'le', 'en']",5.950771941574726e-07
363,"['hey', 'le', 'ton']",1.1901543883149453e-06
364,"['hey', 'le', 'adresse']",5.950771941574726e-07
365,"['hey', 'le', 'e']",9.670004405058929e-07
366,"['hey', 'le', 'mail']",9.670004405058929e-07
367,"['hey', 'le', 'la']",5.206925448877886e-07
368,"['hey', 'le', 'pr']",9.670004405058929e-07
369,"['hey', 'le', 'tre']",4.4630789561810447e-07
370,"['hey', 'le', 'allons']",5.950771941574726e-07
371,"['hey', 'le', 'regarder']",4.4630789561810447e-07
372,"['hey', 'le', 'num']",9.670004405058929e-07
373,"['hey', 'le', 'ro']",9.670004405058929e-07
374,"['hey', 'le', 'ta']",7.438464926968407e-07
375,"['hey', 'le', 'commande']",8.926157912362089e-07
376,"['hey', 'le', 'nom']",8.926157912362089e-07
377,"['hey', 'le', 'voir']",4.4630789561810447e-07
378,"['hey', 'le', 'est']",4.4630789561810447e-07
379,"['hey', 'le', 'de']",1.7108469332027338e-06
380,"['hey', 'le', 'pour']",8.182311419665248e-07
381,"['hey', 'le', 'nous']",1.0413850897755772e-06
382,"['hey', 'le', 'peut']",6.694618434271567e-07
383,"['hey', 'le', 'et']",1.4133083361239974e-06
384,"['hey', 'le', 'ce']",4.4630789561810447e-07
385,"['hey', 'le', 'toi']",6.694618434271567e-07
386,"['hey', 'pour']",3.8957167441293246e-05
387,"['hey', 'pour', 'ne']",4.4630789561810447e-07
388,"['hey', 'pour', 'de']",4.4630789561810447e-07
389,"['hey', 'pour', 'nous']",4.4630789561810447e-07
390,"['hey', 'pour', 'toi']",8.182311419665248e-07
391,"['hey', 'nous']",7.452675510508272e-05
392,"['hey', 'nous', 'tu']",1.1157697390452612e-06
393,"['hey', 'nous', 'peux']",5.950771941574726e-07
394,"['hey', 'nous', 'venir']",8.182311419665248e-07
395,"['hey', 'nous', 'en']",1.6364622839330496e-06
396,"['hey', 'nous', 'dm']",8.926157912362089e-07
397,"['hey', 'nous', 'ton']",1.5620776346633655e-06
398,"['hey', 'nous', 'adresse']",1.1901543883149453e-06
399,"['hey', 'nous', 'e']",1.1901543883149453e-06
400,"['hey', 'nous', 'mail']",1.1901543883149453e-06
401,"['hey', 'nous', 'il']",7.438464926968407e-07
402,"['hey', 'nous', 'te']",5.950771941574726e-07
403,"['hey', 'nous', 'pas']",1.1157697390452612e-06
404,"['hey', 'nous', 'les']",1.1901543883149453e-06
405,"['hey', 'nous', 'la']",5.206925448877886e-07
406,"['hey', 'nous', 'mais']",8.926157912362089e-07
407,"['hey', 'nous', 'ainsi']",4.4630789561810447e-07
408,"['hey', 'nous', 'site']",6.694618434271567e-07
409,"['hey', 'nous', 'ne']",1.2645390375846293e-06
410,"['hey', 'nous', 'si']",4.4630789561810447e-07
411,"['hey', 'nous', 'allons']",7.438464926968407e-07
412,"['hey', 'nous', 'regarder']",9.670004405058929e-07
413,"['hey', 'nous', 'sorties']",4.4630789561810447e-07
414,"['hey', 'nous', 'ensemble']",8.926157912362089e-07
415,"['hey', 'nous', 'num']",5.950771941574726e-07
416,"['hey', 'nous', 'ro']",5.950771941574726e-07
417,"['hey', 'nous', 'ta']",6.694618434271567e-07
418,"['hey', 'nous', 'commande']",5.950771941574726e-07
419,"['hey', 'nous', 'l']",5.950771941574726e-07
420,"['hey', 'nous', 'nom']",8.926157912362089e-07
421,"['hey', 'nous', 'voir']",5.950771941574726e-07
422,"['hey', 'nous', 'est']",7.438464926968407e-07
423,"['hey', 'nous', 'nos']",5.950771941574726e-07
424,"['hey', 'nous', 'communiquer']",5.206925448877886e-07
425,"['hey', 'nous', 'un']",1.1157697390452612e-06
426,"['hey', 'nous', 'n']",5.206925448877886e-07
427,"['hey', 'nous', 'de']",2.0827701795511543e-06
428,"['hey', 'nous', 'que']",1.1157697390452612e-06
429,"['hey', 'nous', 'le']",9.670004405058929e-07
430,"['hey', 'nous', 'pour']",1.1157697390452612e-06
431,"['hey', 'nous', 'nous']",2.00838553028147e-06
432,"['hey', 'nous', 'et']",1.859616231742102e-06
433,"['hey', 'nous', 'pr']",8.926157912362089e-07
434,"['hey', 'nous', 'tre']",4.4630789561810447e-07
435,"['hey', 'nous', 'sommes']",1.4133083361239974e-06
436,"['hey', 'nous', 'sol']",1.1157697390452612e-06
437,"['hey', 'nous', 'retour']",4.4630789561810447e-07
438,"['hey', 'nous', 'qui']",4.4630789561810447e-07
439,"['hey', 'nous', 'r']",5.206925448877886e-07
440,"['hey', 'nous', 'notre']",5.950771941574726e-07
441,"['hey', 'nous', 'invitons']",5.206925448877886e-07
442,"['hey', 'nous', 'sur']",9.670004405058929e-07
443,"['hey', 'nous', 'va']",5.206925448877886e-07
444,"['hey', 'viens']",2.7100638220030083e-05
445,"['hey', 'viens', 'en']",1.1901543883149453e-06
446,"['hey', 'viens', 'dm']",1.1901543883149453e-06
447,"['hey', 'viens', 'avec']",9.670004405058929e-07
